,date,type_objet,nombre_objets_perdus
3122,2019-09-27 00:00:00+00:00,Optique,76
3123,2019-09-27 00:00:00+00:00,Parapluies,24
3124,2019-09-27 00:00:00+00:00,Pièces d'identités et papiers personnels,103
3125,2019-09-27 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",168
3126,2019-09-27 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",35
3127,2019-09-27 00:00:00+00:00,"Vêtements, chaussures",269
3128,2019-10-04 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",253
3129,2019-10-04 00:00:00+00:00,"Articles d'enfants, de puériculture",13
3130,2019-10-04 00:00:00+00:00,"Articles de sport, loisirs, camping",14
3131,2019-10-04 00:00:00+00:00,Articles médicaux,8
3132,2019-10-04 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",583
3133,2019-10-04 00:00:00+00:00,"Bijoux, montres",16
3134,2019-10-04 00:00:00+00:00,"Clés, porte-clés, badge magnétique",85
3135,2019-10-04 00:00:00+00:00,Divers,47
3136,2019-10-04 00:00:00+00:00,Instruments de musique,5
3137,2019-10-04 00:00:00+00:00,"Livres, articles de papéterie",48
3138,2019-10-04 00:00:00+00:00,Optique,104
3139,2019-10-04 00:00:00+00:00,Parapluies,18
3140,2019-10-04 00:00:00+00:00,Pièces d'identités et papiers personnels,87
3141,2019-10-04 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",201
3142,2019-10-04 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",35
3143,2019-10-04 00:00:00+00:00,"Vêtements, chaussures",273
3144,2019-10-11 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",300
3145,2019-10-11 00:00:00+00:00,"Articles d'enfants, de puériculture",5
3146,2019-10-11 00:00:00+00:00,"Articles de sport, loisirs, camping",12
3147,2019-10-11 00:00:00+00:00,Articles médicaux,9
3148,2019-10-11 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",601
3149,2019-10-11 00:00:00+00:00,"Bijoux, montres",11
3150,2019-10-11 00:00:00+00:00,"Clés, porte-clés, badge magnétique",86
3151,2019-10-11 00:00:00+00:00,Divers,55
3152,2019-10-11 00:00:00+00:00,Instruments de musique,1
3153,2019-10-11 00:00:00+00:00,"Livres, articles de papéterie",43
3154,2019-10-11 00:00:00+00:00,Optique,75
3155,2019-10-11 00:00:00+00:00,Parapluies,31
3156,2019-10-11 00:00:00+00:00,Pièces d'identités et papiers personnels,105
3157,2019-10-11 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",211
3158,2019-10-11 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",33
3159,2019-10-11 00:00:00+00:00,"Vêtements, chaussures",242
3160,2019-10-18 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",283
3161,2019-10-18 00:00:00+00:00,"Articles d'enfants, de puériculture",12
3162,2019-10-18 00:00:00+00:00,"Articles de sport, loisirs, camping",7
3163,2019-10-18 00:00:00+00:00,Articles médicaux,2
3164,2019-10-18 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",558
3165,2019-10-18 00:00:00+00:00,"Bijoux, montres",16
3166,2019-10-18 00:00:00+00:00,"Clés, porte-clés, badge magnétique",70
3167,2019-10-18 00:00:00+00:00,Divers,44
3168,2019-10-18 00:00:00+00:00,Instruments de musique,3
3169,2019-10-18 00:00:00+00:00,"Livres, articles de papéterie",41
3170,2019-10-18 00:00:00+00:00,Optique,111
3171,2019-10-18 00:00:00+00:00,Parapluies,26
3172,2019-10-18 00:00:00+00:00,Pièces d'identités et papiers personnels,99
3173,2019-10-18 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",180
3174,2019-10-18 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",20
3175,2019-10-18 00:00:00+00:00,"Vêtements, chaussures",230
3176,2019-10-25 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",279
3177,2019-10-25 00:00:00+00:00,"Articles d'enfants, de puériculture",20
3178,2019-10-25 00:00:00+00:00,"Articles de sport, loisirs, camping",12
3179,2019-10-25 00:00:00+00:00,Articles médicaux,11
3180,2019-10-25 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",574
3181,2019-10-25 00:00:00+00:00,"Bijoux, montres",26
3182,2019-10-25 00:00:00+00:00,"Clés, porte-clés, badge magnétique",73
3183,2019-10-25 00:00:00+00:00,Divers,31
3184,2019-10-25 00:00:00+00:00,Instruments de musique,6
3185,2019-10-25 00:00:00+00:00,"Livres, articles de papéterie",43
3186,2019-10-25 00:00:00+00:00,Optique,62
3187,2019-10-25 00:00:00+00:00,Parapluies,30
3188,2019-10-25 00:00:00+00:00,Pièces d'identités et papiers personnels,111
3189,2019-10-25 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",176
3190,2019-10-25 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",27
3191,2019-10-25 00:00:00+00:00,"Vêtements, chaussures",178
3192,2019-11-01 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",222
3193,2019-11-01 00:00:00+00:00,"Articles d'enfants, de puériculture",14
3194,2019-11-01 00:00:00+00:00,"Articles de sport, loisirs, camping",14
3195,2019-11-01 00:00:00+00:00,Articles médicaux,3
3196,2019-11-01 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",514
3197,2019-11-01 00:00:00+00:00,"Bijoux, montres",11
3198,2019-11-01 00:00:00+00:00,"Clés, porte-clés, badge magnétique",64
3199,2019-11-01 00:00:00+00:00,Divers,25
3200,2019-11-01 00:00:00+00:00,Instruments de musique,2
3201,2019-11-01 00:00:00+00:00,"Livres, articles de papéterie",38
3202,2019-11-01 00:00:00+00:00,Optique,64
3203,2019-11-01 00:00:00+00:00,Parapluies,9
3204,2019-11-01 00:00:00+00:00,Pièces d'identités et papiers personnels,108
3205,2019-11-01 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",205
3206,2019-11-01 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",18
3207,2019-11-01 00:00:00+00:00,"Vêtements, chaussures",181
3208,2019-11-08 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",244
3209,2019-11-08 00:00:00+00:00,"Articles d'enfants, de puériculture",10
3210,2019-11-08 00:00:00+00:00,"Articles de sport, loisirs, camping",13
3211,2019-11-08 00:00:00+00:00,Articles médicaux,10
3212,2019-11-08 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",663
3213,2019-11-08 00:00:00+00:00,"Bijoux, montres",12
3214,2019-11-08 00:00:00+00:00,"Clés, porte-clés, badge magnétique",66
3215,2019-11-08 00:00:00+00:00,Divers,36
3216,2019-11-08 00:00:00+00:00,Instruments de musique,7
3217,2019-11-08 00:00:00+00:00,"Livres, articles de papéterie",46
3218,2019-11-08 00:00:00+00:00,Optique,70
3219,2019-11-08 00:00:00+00:00,Parapluies,24
3220,2019-11-08 00:00:00+00:00,Pièces d'identités et papiers personnels,124
3221,2019-11-08 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",202
3222,2019-11-08 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",20
3223,2019-11-08 00:00:00+00:00,"Vêtements, chaussures",178
3224,2019-11-15 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",264
3225,2019-11-15 00:00:00+00:00,"Articles d'enfants, de puériculture",17
3226,2019-11-15 00:00:00+00:00,"Articles de sport, loisirs, camping",21
3227,2019-11-15 00:00:00+00:00,Articles médicaux,5
3228,2019-11-15 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",604
3229,2019-11-15 00:00:00+00:00,"Bijoux, montres",9
3230,2019-11-15 00:00:00+00:00,"Clés, porte-clés, badge magnétique",62
3231,2019-11-15 00:00:00+00:00,Divers,38
3232,2019-11-15 00:00:00+00:00,Instruments de musique,4
3233,2019-11-15 00:00:00+00:00,"Livres, articles de papéterie",43
3234,2019-11-15 00:00:00+00:00,Optique,60
3235,2019-11-15 00:00:00+00:00,Parapluies,26
3236,2019-11-15 00:00:00+00:00,Pièces d'identités et papiers personnels,93
3237,2019-11-15 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",207
3238,2019-11-15 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",25
3239,2019-11-15 00:00:00+00:00,"Vêtements, chaussures",174
3240,2019-11-22 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",263
3241,2019-11-22 00:00:00+00:00,"Articles d'enfants, de puériculture",9
3242,2019-11-22 00:00:00+00:00,"Articles de sport, loisirs, camping",12
3243,2019-11-22 00:00:00+00:00,Articles médicaux,8
3244,2019-11-22 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",535
3245,2019-11-22 00:00:00+00:00,"Bijoux, montres",7
3246,2019-11-22 00:00:00+00:00,"Clés, porte-clés, badge magnétique",66
3247,2019-11-22 00:00:00+00:00,Divers,43
3248,2019-11-22 00:00:00+00:00,Instruments de musique,2
3249,2019-11-22 00:00:00+00:00,"Livres, articles de papéterie",29
3250,2019-11-22 00:00:00+00:00,Optique,65
3251,2019-11-22 00:00:00+00:00,Parapluies,23
3252,2019-11-22 00:00:00+00:00,Pièces d'identités et papiers personnels,103
3253,2019-11-22 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",190
3254,2019-11-22 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",30
3255,2019-11-22 00:00:00+00:00,"Vêtements, chaussures",145
3256,2019-11-29 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",261
3257,2019-11-29 00:00:00+00:00,"Articles d'enfants, de puériculture",13
3258,2019-11-29 00:00:00+00:00,"Articles de sport, loisirs, camping",10
3259,2019-11-29 00:00:00+00:00,Articles médicaux,3
3260,2019-11-29 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",579
3261,2019-11-29 00:00:00+00:00,"Bijoux, montres",15
3262,2019-11-29 00:00:00+00:00,"Clés, porte-clés, badge magnétique",69
3263,2019-11-29 00:00:00+00:00,Divers,40
3264,2019-11-29 00:00:00+00:00,Instruments de musique,6
3265,2019-11-29 00:00:00+00:00,"Livres, articles de papéterie",46
3266,2019-11-29 00:00:00+00:00,Optique,67
3267,2019-11-29 00:00:00+00:00,Parapluies,20
3268,2019-11-29 00:00:00+00:00,Pièces d'identités et papiers personnels,94
3269,2019-11-29 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",230
3270,2019-11-29 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",25
3271,2019-11-29 00:00:00+00:00,"Vêtements, chaussures",193
3272,2019-12-06 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",212
3273,2019-12-06 00:00:00+00:00,"Articles d'enfants, de puériculture",6
3274,2019-12-06 00:00:00+00:00,"Articles de sport, loisirs, camping",5
3275,2019-12-06 00:00:00+00:00,Articles médicaux,6
3276,2019-12-06 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",490
3277,2019-12-06 00:00:00+00:00,"Bijoux, montres",16
3278,2019-12-06 00:00:00+00:00,"Clés, porte-clés, badge magnétique",76
3279,2019-12-06 00:00:00+00:00,Divers,32
3280,2019-12-06 00:00:00+00:00,Instruments de musique,2
3281,2019-12-06 00:00:00+00:00,"Livres, articles de papéterie",36
3282,2019-12-06 00:00:00+00:00,Optique,66
3283,2019-12-06 00:00:00+00:00,Parapluies,16
3284,2019-12-06 00:00:00+00:00,Pièces d'identités et papiers personnels,87
3285,2019-12-06 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",165
3286,2019-12-06 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",25
3287,2019-12-06 00:00:00+00:00,"Vêtements, chaussures",138
3288,2019-12-13 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",67
3289,2019-12-13 00:00:00+00:00,"Articles d'enfants, de puériculture",2
3290,2019-12-13 00:00:00+00:00,"Articles de sport, loisirs, camping",2
3291,2019-12-13 00:00:00+00:00,Articles médicaux,1
3292,2019-12-13 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",174
3293,2019-12-13 00:00:00+00:00,"Bijoux, montres",4
3294,2019-12-13 00:00:00+00:00,"Clés, porte-clés, badge magnétique",11
3295,2019-12-13 00:00:00+00:00,Divers,14
3296,2019-12-13 00:00:00+00:00,Instruments de musique,1
3297,2019-12-13 00:00:00+00:00,"Livres, articles de papéterie",7
3298,2019-12-13 00:00:00+00:00,Optique,19
3299,2019-12-13 00:00:00+00:00,Parapluies,13
3300,2019-12-13 00:00:00+00:00,Pièces d'identités et papiers personnels,49
3301,2019-12-13 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",74
3302,2019-12-13 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",6
3303,2019-12-13 00:00:00+00:00,"Vêtements, chaussures",55
3304,2019-12-20 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",116
3305,2019-12-20 00:00:00+00:00,"Articles d'enfants, de puériculture",5
3306,2019-12-20 00:00:00+00:00,"Articles de sport, loisirs, camping",7
3307,2019-12-20 00:00:00+00:00,Articles médicaux,4
3308,2019-12-20 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",239
3309,2019-12-20 00:00:00+00:00,"Bijoux, montres",8
3310,2019-12-20 00:00:00+00:00,"Clés, porte-clés, badge magnétique",28
3311,2019-12-20 00:00:00+00:00,Divers,17
3312,2019-12-20 00:00:00+00:00,"Livres, articles de papéterie",10
3313,2019-12-20 00:00:00+00:00,Optique,19
3314,2019-12-20 00:00:00+00:00,Parapluies,12
3315,2019-12-20 00:00:00+00:00,Pièces d'identités et papiers personnels,60
3316,2019-12-20 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",89
3317,2019-12-20 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",8
3318,2019-12-20 00:00:00+00:00,"Vêtements, chaussures",51
3319,2019-12-27 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",114
3320,2019-12-27 00:00:00+00:00,"Articles d'enfants, de puériculture",9
3321,2019-12-27 00:00:00+00:00,"Articles de sport, loisirs, camping",6
3322,2019-12-27 00:00:00+00:00,Articles médicaux,9
3323,2019-12-27 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",274
3324,2019-12-27 00:00:00+00:00,"Bijoux, montres",12
3325,2019-12-27 00:00:00+00:00,"Clés, porte-clés, badge magnétique",29
3326,2019-12-27 00:00:00+00:00,Divers,20
3327,2019-12-27 00:00:00+00:00,Instruments de musique,1
3328,2019-12-27 00:00:00+00:00,"Livres, articles de papéterie",17
3329,2019-12-27 00:00:00+00:00,Optique,29
3330,2019-12-27 00:00:00+00:00,Parapluies,14
3331,2019-12-27 00:00:00+00:00,Pièces d'identités et papiers personnels,55
3332,2019-12-27 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",109
3333,2019-12-27 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",9
3334,2019-12-27 00:00:00+00:00,"Vêtements, chaussures",78
3335,2020-01-03 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",142
3336,2020-01-03 00:00:00+00:00,"Articles d'enfants, de puériculture",13
3337,2020-01-03 00:00:00+00:00,"Articles de sport, loisirs, camping",6
3338,2020-01-03 00:00:00+00:00,Articles médicaux,3
3339,2020-01-03 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",316
3340,2020-01-03 00:00:00+00:00,"Bijoux, montres",8
3341,2020-01-03 00:00:00+00:00,"Clés, porte-clés, badge magnétique",28
3342,2020-01-03 00:00:00+00:00,Divers,20
3343,2020-01-03 00:00:00+00:00,Instruments de musique,1
3344,2020-01-03 00:00:00+00:00,"Livres, articles de papéterie",14
3345,2020-01-03 00:00:00+00:00,Optique,39
3346,2020-01-03 00:00:00+00:00,Parapluies,2
3347,2020-01-03 00:00:00+00:00,Pièces d'identités et papiers personnels,63
3348,2020-01-03 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",126
3349,2020-01-03 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",7
3350,2020-01-03 00:00:00+00:00,"Vêtements, chaussures",87
3351,2020-01-10 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",135
3352,2020-01-10 00:00:00+00:00,"Articles d'enfants, de puériculture",10
3353,2020-01-10 00:00:00+00:00,"Articles de sport, loisirs, camping",6
3354,2020-01-10 00:00:00+00:00,Articles médicaux,3
3355,2020-01-10 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",344
3356,2020-01-10 00:00:00+00:00,"Bijoux, montres",6
3357,2020-01-10 00:00:00+00:00,"Clés, porte-clés, badge magnétique",47
3358,2020-01-10 00:00:00+00:00,Divers,22
3359,2020-01-10 00:00:00+00:00,Instruments de musique,2
3360,2020-01-10 00:00:00+00:00,"Livres, articles de papéterie",15
3361,2020-01-10 00:00:00+00:00,Optique,39
3362,2020-01-10 00:00:00+00:00,Parapluies,13
3363,2020-01-10 00:00:00+00:00,Pièces d'identités et papiers personnels,58
3364,2020-01-10 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",123
3365,2020-01-10 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",16
3366,2020-01-10 00:00:00+00:00,"Vêtements, chaussures",102
3367,2020-01-17 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",198
3368,2020-01-17 00:00:00+00:00,"Articles d'enfants, de puériculture",10
3369,2020-01-17 00:00:00+00:00,"Articles de sport, loisirs, camping",10
3370,2020-01-17 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",404
3371,2020-01-17 00:00:00+00:00,"Bijoux, montres",14
3372,2020-01-17 00:00:00+00:00,"Clés, porte-clés, badge magnétique",46
3373,2020-01-17 00:00:00+00:00,Divers,29
3374,2020-01-17 00:00:00+00:00,Instruments de musique,3
3375,2020-01-17 00:00:00+00:00,"Livres, articles de papéterie",21
3376,2020-01-17 00:00:00+00:00,Optique,31
3377,2020-01-17 00:00:00+00:00,Parapluies,12
3378,2020-01-17 00:00:00+00:00,Pièces d'identités et papiers personnels,83
3379,2020-01-17 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",156
3380,2020-01-17 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",21
3381,2020-01-17 00:00:00+00:00,"Vêtements, chaussures",104
3382,2020-01-24 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",187
3383,2020-01-24 00:00:00+00:00,"Articles d'enfants, de puériculture",8
3384,2020-01-24 00:00:00+00:00,"Articles de sport, loisirs, camping",15
3385,2020-01-24 00:00:00+00:00,Articles médicaux,10
3386,2020-01-24 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",456
3387,2020-01-24 00:00:00+00:00,"Bijoux, montres",18
3388,2020-01-24 00:00:00+00:00,"Clés, porte-clés, badge magnétique",62
3389,2020-01-24 00:00:00+00:00,Divers,47
3390,2020-01-24 00:00:00+00:00,Instruments de musique,3
3391,2020-01-24 00:00:00+00:00,"Livres, articles de papéterie",35
3392,2020-01-24 00:00:00+00:00,Optique,63
3393,2020-01-24 00:00:00+00:00,Parapluies,11
3394,2020-01-24 00:00:00+00:00,Pièces d'identités et papiers personnels,84
3395,2020-01-24 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",162
3396,2020-01-24 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",24
3397,2020-01-24 00:00:00+00:00,"Vêtements, chaussures",154
3398,2020-01-31 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",234
3399,2020-01-31 00:00:00+00:00,"Articles d'enfants, de puériculture",13
3400,2020-01-31 00:00:00+00:00,"Articles de sport, loisirs, camping",13
3401,2020-01-31 00:00:00+00:00,Articles médicaux,6
3402,2020-01-31 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",508
3403,2020-01-31 00:00:00+00:00,"Bijoux, montres",8
3404,2020-01-31 00:00:00+00:00,"Clés, porte-clés, badge magnétique",67
3405,2020-01-31 00:00:00+00:00,Divers,39
3406,2020-01-31 00:00:00+00:00,Instruments de musique,4
3407,2020-01-31 00:00:00+00:00,"Livres, articles de papéterie",35
3408,2020-01-31 00:00:00+00:00,Optique,51
3409,2020-01-31 00:00:00+00:00,Parapluies,15
3410,2020-01-31 00:00:00+00:00,Pièces d'identités et papiers personnels,105
3411,2020-01-31 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",161
3412,2020-01-31 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",34
3413,2020-01-31 00:00:00+00:00,"Vêtements, chaussures",157
3414,2020-02-07 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",243
3415,2020-02-07 00:00:00+00:00,"Articles d'enfants, de puériculture",7
3416,2020-02-07 00:00:00+00:00,"Articles de sport, loisirs, camping",9
3417,2020-02-07 00:00:00+00:00,Articles médicaux,3
3418,2020-02-07 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",594
3419,2020-02-07 00:00:00+00:00,"Bijoux, montres",18
3420,2020-02-07 00:00:00+00:00,"Clés, porte-clés, badge magnétique",67
