,date,code_departement,type_objet,nombre d'objets perdus par type,nombre_voyageurs
520,2016,50,"Appareils électroniques, informatiques, appareils photo",122,1681372
521,2016,50,"Articles d'enfants, de puériculture",15,1681372
522,2016,50,"Articles de sport, loisirs, camping",10,1681372
523,2016,50,Articles médicaux,6,1681372
524,2016,50,"Bagagerie: sacs, valises, cartables",171,1681372
525,2016,50,"Bijoux, montres",5,1681372
526,2016,50,"Clés, porte-clés, badge magnétique",29,1681372
527,2016,50,Divers,35,1681372
528,2016,50,Instruments de musique,3,1681372
529,2016,50,"Livres, articles de papéterie",51,1681372
530,2016,50,Optique,82,1681372
531,2016,50,Parapluies,26,1681372
532,2016,50,Pièces d'identités et papiers personnels,42,1681372
533,2016,50,"Porte-monnaie / portefeuille, argent, titres",37,1681372
534,2016,50,"Vélos, trottinettes, accessoires 2 roues",5,1681372
535,2016,50,"Vêtements, chaussures",167,1681372
536,2016,51,"Appareils électroniques, informatiques, appareils photo",73,7527241
537,2016,51,"Articles d'enfants, de puériculture",4,7527241
538,2016,51,"Articles de sport, loisirs, camping",2,7527241
539,2016,51,"Bagagerie: sacs, valises, cartables",64,7527241
540,2016,51,"Bijoux, montres",8,7527241
541,2016,51,"Clés, porte-clés, badge magnétique",23,7527241
542,2016,51,Divers,6,7527241
543,2016,51,Instruments de musique,1,7527241
544,2016,51,"Livres, articles de papéterie",12,7527241
545,2016,51,Optique,23,7527241
546,2016,51,Parapluies,16,7527241
547,2016,51,Pièces d'identités et papiers personnels,71,7527241
548,2016,51,"Porte-monnaie / portefeuille, argent, titres",27,7527241
549,2016,51,"Vélos, trottinettes, accessoires 2 roues",1,7527241
550,2016,51,"Vêtements, chaussures",72,7527241
551,2016,53,"Appareils électroniques, informatiques, appareils photo",9,1658013
552,2016,53,"Bagagerie: sacs, valises, cartables",6,1658013
553,2016,53,"Clés, porte-clés, badge magnétique",3,1658013
554,2016,53,Divers,4,1658013
555,2016,53,"Livres, articles de papéterie",2,1658013
556,2016,53,Optique,7,1658013
557,2016,53,Pièces d'identités et papiers personnels,4,1658013
558,2016,53,"Porte-monnaie / portefeuille, argent, titres",7,1658013
559,2016,53,"Vélos, trottinettes, accessoires 2 roues",2,1658013
560,2016,53,"Vêtements, chaussures",3,1658013
561,2016,54,"Appareils électroniques, informatiques, appareils photo",151,12596216
562,2016,54,"Articles d'enfants, de puériculture",40,12596216
563,2016,54,"Articles de sport, loisirs, camping",11,12596216
564,2016,54,Articles médicaux,5,12596216
565,2016,54,"Bagagerie: sacs, valises, cartables",239,12596216
566,2016,54,"Bijoux, montres",12,12596216
567,2016,54,"Clés, porte-clés, badge magnétique",44,12596216
568,2016,54,Divers,12,12596216
569,2016,54,Instruments de musique,3,12596216
570,2016,54,"Livres, articles de papéterie",15,12596216
571,2016,54,Optique,63,12596216
572,2016,54,Parapluies,5,12596216
573,2016,54,Pièces d'identités et papiers personnels,61,12596216
574,2016,54,"Porte-monnaie / portefeuille, argent, titres",133,12596216
575,2016,54,"Vélos, trottinettes, accessoires 2 roues",17,12596216
576,2016,54,"Vêtements, chaussures",176,12596216
577,2016,56,"Appareils électroniques, informatiques, appareils photo",37,3716353
578,2016,56,"Articles d'enfants, de puériculture",5,3716353
579,2016,56,"Articles de sport, loisirs, camping",3,3716353
580,2016,56,Articles médicaux,4,3716353
581,2016,56,"Bagagerie: sacs, valises, cartables",70,3716353
582,2016,56,"Bijoux, montres",1,3716353
583,2016,56,"Clés, porte-clés, badge magnétique",1,3716353
584,2016,56,Divers,14,3716353
585,2016,56,Instruments de musique,1,3716353
586,2016,56,"Livres, articles de papéterie",2,3716353
587,2016,56,Optique,16,3716353
588,2016,56,Parapluies,1,3716353
589,2016,56,Pièces d'identités et papiers personnels,2,3716353
590,2016,56,"Porte-monnaie / portefeuille, argent, titres",17,3716353
591,2016,56,"Vélos, trottinettes, accessoires 2 roues",5,3716353
592,2016,56,"Vêtements, chaussures",52,3716353
593,2016,57,"Appareils électroniques, informatiques, appareils photo",104,15892920
594,2016,57,"Articles d'enfants, de puériculture",13,15892920
595,2016,57,"Articles de sport, loisirs, camping",5,15892920
596,2016,57,Articles médicaux,4,15892920
597,2016,57,"Bagagerie: sacs, valises, cartables",244,15892920
598,2016,57,"Bijoux, montres",7,15892920
599,2016,57,"Clés, porte-clés, badge magnétique",56,15892920
600,2016,57,Divers,10,15892920
601,2016,57,Instruments de musique,4,15892920
602,2016,57,"Livres, articles de papéterie",11,15892920
603,2016,57,Optique,52,15892920
604,2016,57,Parapluies,20,15892920
605,2016,57,Pièces d'identités et papiers personnels,20,15892920
606,2016,57,"Porte-monnaie / portefeuille, argent, titres",78,15892920
607,2016,57,"Vélos, trottinettes, accessoires 2 roues",13,15892920
608,2016,57,"Vêtements, chaussures",89,15892920
609,2016,58,"Appareils électroniques, informatiques, appareils photo",51,1506190
610,2016,58,"Articles d'enfants, de puériculture",1,1506190
611,2016,58,"Articles de sport, loisirs, camping",3,1506190
612,2016,58,Articles médicaux,1,1506190
613,2016,58,"Bagagerie: sacs, valises, cartables",52,1506190
614,2016,58,"Clés, porte-clés, badge magnétique",1,1506190
615,2016,58,Divers,6,1506190
616,2016,58,Instruments de musique,1,1506190
617,2016,58,Optique,3,1506190
618,2016,58,Parapluies,1,1506190
619,2016,58,Pièces d'identités et papiers personnels,3,1506190
620,2016,58,"Porte-monnaie / portefeuille, argent, titres",22,1506190
621,2016,58,"Vélos, trottinettes, accessoires 2 roues",2,1506190
622,2016,58,"Vêtements, chaussures",8,1506190
623,2016,59,"Appareils électroniques, informatiques, appareils photo",724,47659987
624,2016,59,"Articles d'enfants, de puériculture",98,47659987
625,2016,59,"Articles de sport, loisirs, camping",63,47659987
626,2016,59,Articles médicaux,30,47659987
627,2016,59,"Bagagerie: sacs, valises, cartables",1388,47659987
628,2016,59,"Bijoux, montres",57,47659987
629,2016,59,"Clés, porte-clés, badge magnétique",201,47659987
630,2016,59,Divers,112,47659987
631,2016,59,Instruments de musique,4,47659987
632,2016,59,"Livres, articles de papéterie",149,47659987
633,2016,59,Optique,260,47659987
634,2016,59,Parapluies,63,47659987
635,2016,59,Pièces d'identités et papiers personnels,794,47659987
636,2016,59,"Porte-monnaie / portefeuille, argent, titres",650,47659987
637,2016,59,"Vélos, trottinettes, accessoires 2 roues",40,47659987
638,2016,59,"Vêtements, chaussures",617,47659987
639,2016,60,"Appareils électroniques, informatiques, appareils photo",110,23111382
640,2016,60,"Articles d'enfants, de puériculture",2,23111382
641,2016,60,"Articles de sport, loisirs, camping",3,23111382
642,2016,60,Articles médicaux,3,23111382
643,2016,60,"Bagagerie: sacs, valises, cartables",127,23111382
644,2016,60,"Bijoux, montres",4,23111382
645,2016,60,"Clés, porte-clés, badge magnétique",42,23111382
646,2016,60,Divers,12,23111382
647,2016,60,"Livres, articles de papéterie",4,23111382
648,2016,60,Optique,22,23111382
649,2016,60,Parapluies,5,23111382
650,2016,60,Pièces d'identités et papiers personnels,73,23111382
651,2016,60,"Porte-monnaie / portefeuille, argent, titres",105,23111382
652,2016,60,"Vélos, trottinettes, accessoires 2 roues",4,23111382
653,2016,60,"Vêtements, chaussures",34,23111382
654,2016,61,"Bagagerie: sacs, valises, cartables",5,1199064
655,2016,61,Optique,1,1199064
656,2016,61,Parapluies,1,1199064
657,2016,61,"Vêtements, chaussures",2,1199064
658,2016,62,"Appareils électroniques, informatiques, appareils photo",130,16589612
659,2016,62,"Articles d'enfants, de puériculture",2,16589612
660,2016,62,"Articles de sport, loisirs, camping",3,16589612
661,2016,62,"Bagagerie: sacs, valises, cartables",138,16589612
662,2016,62,"Bijoux, montres",6,16589612
663,2016,62,"Clés, porte-clés, badge magnétique",15,16589612
664,2016,62,Divers,13,16589612
665,2016,62,Instruments de musique,2,16589612
666,2016,62,"Livres, articles de papéterie",3,16589612
667,2016,62,Optique,17,16589612
668,2016,62,Parapluies,3,16589612
669,2016,62,Pièces d'identités et papiers personnels,14,16589612
670,2016,62,"Porte-monnaie / portefeuille, argent, titres",91,16589612
671,2016,62,"Vélos, trottinettes, accessoires 2 roues",12,16589612
672,2016,62,"Vêtements, chaussures",32,16589612
673,2016,63,"Appareils électroniques, informatiques, appareils photo",77,6380029
674,2016,63,"Articles d'enfants, de puériculture",1,6380029
675,2016,63,"Articles de sport, loisirs, camping",5,6380029
676,2016,63,Articles médicaux,3,6380029
677,2016,63,"Bagagerie: sacs, valises, cartables",128,6380029
678,2016,63,"Bijoux, montres",3,6380029
679,2016,63,"Clés, porte-clés, badge magnétique",9,6380029
680,2016,63,Divers,2,6380029
681,2016,63,"Livres, articles de papéterie",4,6380029
682,2016,63,Optique,11,6380029
683,2016,63,Parapluies,11,6380029
684,2016,63,Pièces d'identités et papiers personnels,10,6380029
685,2016,63,"Porte-monnaie / portefeuille, argent, titres",52,6380029
686,2016,63,"Vélos, trottinettes, accessoires 2 roues",4,6380029
687,2016,63,"Vêtements, chaussures",27,6380029
688,2016,64,"Appareils électroniques, informatiques, appareils photo",132,3145747
689,2016,64,"Articles d'enfants, de puériculture",7,3145747
690,2016,64,"Articles de sport, loisirs, camping",13,3145747
691,2016,64,Articles médicaux,6,3145747
692,2016,64,"Bagagerie: sacs, valises, cartables",227,3145747
693,2016,64,"Bijoux, montres",3,3145747
694,2016,64,"Clés, porte-clés, badge magnétique",31,3145747
695,2016,64,Divers,21,3145747
696,2016,64,Instruments de musique,4,3145747
697,2016,64,"Livres, articles de papéterie",17,3145747
698,2016,64,Optique,54,3145747
699,2016,64,Parapluies,10,3145747
700,2016,64,Pièces d'identités et papiers personnels,70,3145747
701,2016,64,"Porte-monnaie / portefeuille, argent, titres",81,3145747
702,2016,64,"Vélos, trottinettes, accessoires 2 roues",10,3145747
703,2016,64,"Vêtements, chaussures",122,3145747
704,2016,65,"Appareils électroniques, informatiques, appareils photo",27,1011161
705,2016,65,"Articles d'enfants, de puériculture",5,1011161
706,2016,65,"Articles de sport, loisirs, camping",4,1011161
707,2016,65,"Bagagerie: sacs, valises, cartables",38,1011161
708,2016,65,"Bijoux, montres",2,1011161
709,2016,65,"Clés, porte-clés, badge magnétique",4,1011161
710,2016,65,Divers,4,1011161
711,2016,65,Instruments de musique,1,1011161
712,2016,65,"Livres, articles de papéterie",6,1011161
713,2016,65,Optique,5,1011161
714,2016,65,Pièces d'identités et papiers personnels,2,1011161
715,2016,65,"Porte-monnaie / portefeuille, argent, titres",12,1011161
716,2016,65,"Vélos, trottinettes, accessoires 2 roues",1,1011161
717,2016,65,"Vêtements, chaussures",20,1011161
718,2016,66,"Appareils électroniques, informatiques, appareils photo",129,2415173
719,2016,66,"Articles d'enfants, de puériculture",10,2415173
720,2016,66,"Articles de sport, loisirs, camping",15,2415173
721,2016,66,Articles médicaux,2,2415173
722,2016,66,"Bagagerie: sacs, valises, cartables",304,2415173
723,2016,66,"Bijoux, montres",1,2415173
724,2016,66,"Clés, porte-clés, badge magnétique",5,2415173
725,2016,66,Divers,13,2415173
726,2016,66,Instruments de musique,4,2415173
727,2016,66,"Livres, articles de papéterie",3,2415173
728,2016,66,Optique,7,2415173
729,2016,66,Parapluies,1,2415173
730,2016,66,Pièces d'identités et papiers personnels,30,2415173
731,2016,66,"Porte-monnaie / portefeuille, argent, titres",61,2415173
732,2016,66,"Vélos, trottinettes, accessoires 2 roues",5,2415173
733,2016,66,"Vêtements, chaussures",75,2415173
734,2016,67,"Appareils électroniques, informatiques, appareils photo",616,35627531
735,2016,67,"Articles d'enfants, de puériculture",44,35627531
736,2016,67,"Articles de sport, loisirs, camping",63,35627531
737,2016,67,Articles médicaux,30,35627531
738,2016,67,"Bagagerie: sacs, valises, cartables",1233,35627531
739,2016,67,"Bijoux, montres",50,35627531
740,2016,67,"Clés, porte-clés, badge magnétique",258,35627531
741,2016,67,Divers,58,35627531
742,2016,67,Instruments de musique,12,35627531
743,2016,67,"Livres, articles de papéterie",128,35627531
744,2016,67,Optique,268,35627531
745,2016,67,Parapluies,92,35627531
746,2016,67,Pièces d'identités et papiers personnels,404,35627531
747,2016,67,"Porte-monnaie / portefeuille, argent, titres",582,35627531
748,2016,67,"Vélos, trottinettes, accessoires 2 roues",70,35627531
749,2016,67,"Vêtements, chaussures",614,35627531
750,2016,68,"Appareils électroniques, informatiques, appareils photo",194,14033720
751,2016,68,"Articles d'enfants, de puériculture",24,14033720
752,2016,68,"Articles de sport, loisirs, camping",13,14033720
753,2016,68,Articles médicaux,8,14033720
754,2016,68,"Bagagerie: sacs, valises, cartables",509,14033720
755,2016,68,"Bijoux, montres",16,14033720
756,2016,68,"Clés, porte-clés, badge magnétique",96,14033720
757,2016,68,Divers,47,14033720
758,2016,68,Instruments de musique,4,14033720
759,2016,68,"Livres, articles de papéterie",31,14033720
760,2016,68,Optique,95,14033720
761,2016,68,Parapluies,39,14033720
762,2016,68,Pièces d'identités et papiers personnels,101,14033720
763,2016,68,"Porte-monnaie / portefeuille, argent, titres",171,14033720
764,2016,68,"Vélos, trottinettes, accessoires 2 roues",43,14033720
765,2016,68,"Vêtements, chaussures",279,14033720
766,2016,69,"Appareils électroniques, informatiques, appareils photo",712,52759394
767,2016,69,"Articles d'enfants, de puériculture",71,52759394
768,2016,69,"Articles de sport, loisirs, camping",65,52759394
769,2016,69,Articles médicaux,29,52759394
770,2016,69,"Bagagerie: sacs, valises, cartables",1450,52759394
771,2016,69,"Bijoux, montres",41,52759394
772,2016,69,"Clés, porte-clés, badge magnétique",371,52759394
773,2016,69,Divers,69,52759394
774,2016,69,Instruments de musique,13,52759394
775,2016,69,"Livres, articles de papéterie",129,52759394
776,2016,69,Optique,344,52759394
777,2016,69,Parapluies,25,52759394
778,2016,69,Pièces d'identités et papiers personnels,565,52759394
779,2016,69,"Porte-monnaie / portefeuille, argent, titres",828,52759394
780,2016,69,"Vélos, trottinettes, accessoires 2 roues",70,52759394
781,2016,69,"Vêtements, chaussures",517,52759394
782,2016,71,"Appareils électroniques, informatiques, appareils photo",34,5052817
783,2016,71,"Articles d'enfants, de puériculture",3,5052817
784,2016,71,"Bagagerie: sacs, valises, cartables",12,5052817
785,2016,71,Parapluies,2,5052817
786,2016,71,Pièces d'identités et papiers personnels,1,5052817
787,2016,71,"Porte-monnaie / portefeuille, argent, titres",3,5052817
788,2016,71,"Vélos, trottinettes, accessoires 2 roues",3,5052817
789,2016,71,"Vêtements, chaussures",1,5052817
790,2016,72,"Appareils électroniques, informatiques, appareils photo",123,7265462
791,2016,72,"Articles d'enfants, de puériculture",10,7265462
792,2016,72,"Articles de sport, loisirs, camping",9,7265462
793,2016,72,Articles médicaux,3,7265462
794,2016,72,"Bagagerie: sacs, valises, cartables",263,7265462
795,2016,72,"Bijoux, montres",16,7265462
796,2016,72,"Clés, porte-clés, badge magnétique",75,7265462
797,2016,72,Divers,21,7265462
798,2016,72,"Livres, articles de papéterie",55,7265462
799,2016,72,Optique,78,7265462
800,2016,72,Parapluies,39,7265462
801,2016,72,Pièces d'identités et papiers personnels,205,7265462
802,2016,72,"Porte-monnaie / portefeuille, argent, titres",129,7265462
803,2016,72,"Vélos, trottinettes, accessoires 2 roues",23,7265462
804,2016,72,"Vêtements, chaussures",198,7265462
805,2016,73,"Appareils électroniques, informatiques, appareils photo",118,7722744
806,2016,73,"Articles d'enfants, de puériculture",13,7722744
807,2016,73,"Articles de sport, loisirs, camping",32,7722744
808,2016,73,Articles médicaux,5,7722744
809,2016,73,"Bagagerie: sacs, valises, cartables",215,7722744
810,2016,73,"Bijoux, montres",10,7722744
811,2016,73,"Clés, porte-clés, badge magnétique",49,7722744
812,2016,73,Divers,22,7722744
813,2016,73,Instruments de musique,4,7722744
814,2016,73,"Livres, articles de papéterie",21,7722744
815,2016,73,Optique,69,7722744
816,2016,73,Parapluies,30,7722744
817,2016,73,Pièces d'identités et papiers personnels,18,7722744
818,2016,73,"Porte-monnaie / portefeuille, argent, titres",92,7722744
819,2016,73,"Vélos, trottinettes, accessoires 2 roues",18,7722744
820,2016,73,"Vêtements, chaussures",191,7722744
821,2016,74,"Appareils électroniques, informatiques, appareils photo",103,6811022
822,2016,74,"Articles d'enfants, de puériculture",2,6811022
823,2016,74,"Articles de sport, loisirs, camping",14,6811022
